model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
image features,7,10,0.75,0.1,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.568694674144175,36.22655683368096,4.551240908722299,36.08816066801121
image features,7,10,0.75,0.1,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4.567760976845846,36.21915326643563,4.547227381525103,36.056336201400306
image features,7,10,0.75,0.1,10,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4.573436499842577,36.26415619857849,4.592306053069199,36.41377857239546
image features,7,10,0.75,0.1,10,"['image_amount_of_faces', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4.572423846185625,36.25612656257238,4.557543763150748,36.138137900120604
image features,7,10,0.75,0.1,10,"['image_emotions_surprise', 'image_emotions_happy', 'category_id']",4.574751518818631,36.27458338031663,4.581015899806185,36.32425554491931
image features,7,10,0.75,0.1,10,"['image_emotions_surprise', 'category_id']",4.578188329409459,36.301834887163835,4.587849435080115,36.378440705371595
image features,7,10,0.75,0.1,10,['category_id'],4.5738967433688105,36.267805608191,4.599971302310993,36.47455864353344
image features,7,10,0.75,0.1,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.565113481337281,36.19816047673342,4.570431533026434,36.240328911155586
image features,7,10,0.75,0.1,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.562763494356116,36.17952672179826,4.564253419408711,36.19134078652471
image features,7,10,0.75,0.1,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.565575312677878,36.2018224766045,4.5670102767389835,36.2132007390671
image features,7,10,0.75,0.1,20,"['image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.562170415037706,36.174824017159914,4.607750170706309,36.536239635178475
image features,7,10,0.75,0.1,20,"['image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4.574221647247189,36.27038186895147,4.562922535885065,36.18078781000797
image features,7,10,0.75,0.1,20,"['image_text', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4.5618702683139984,36.17244406333933,4.6076854483772545,36.53572643232753
image features,7,10,0.75,0.1,20,"['image_text', 'image_emotions_surprise', 'category_id']",4.570806919947034,36.24330546717074,4.568596244642427,36.225776356500155
image features,7,10,0.75,0.1,20,"['image_emotions_surprise', 'category_id']",4.57734617499734,36.29515719104944,4.600563117225644,36.47925132233334
image features,7,10,0.75,0.1,20,['category_id'],4.5769628933134525,36.292118035077124,4.5808612440643195,36.32302923293702
image features,7,10,0.75,0.1,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.565158111166354,36.1985143600972,4.572468439739489,36.256480158299105
image features,7,10,0.75,0.1,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.561541043779454,36.1698335427941,4.575519167572487,36.2806702986146
image features,7,10,0.75,0.1,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.562497778030841,36.17741977698234,4.598390193019335,36.46202155149735
image features,7,10,0.75,0.1,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4.564990333584298,36.19718400108981,4.555742932689028,36.12385857271478
image features,7,10,0.75,0.1,30,"['image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4.573112878537202,36.26159010772587,4.577192312342567,36.293937167693706
image features,7,10,0.75,0.1,30,"['image_text', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4.563641401280504,36.18648791035634,4.597839576254528,36.457655545242496
image features,7,10,0.75,0.1,30,"['image_text', 'image_emotions_surprise', 'category_id']",4.571200323873263,36.246424885452896,4.548012288890196,36.0625599684276
image features,7,10,0.75,0.1,30,"['image_emotions_surprise', 'category_id']",4.580524730933576,36.32036091891614,4.550608013688804,36.08314225256962
image features,7,10,0.75,0.1,30,['category_id'],4.573155589007158,36.261928771912814,4.6085332031321276,36.54244853524726
image features,7,10,0.75,0.1,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.565119184332147,36.19820569749829,4.571165993478909,36.246152669410705
image features,7,10,0.75,0.1,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.561120542961645,36.16649926509304,4.577334601249717,36.295065419316835
image features,7,10,0.75,0.1,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.568220135033621,36.22279407007244,4.5484909292452524,36.06635525203968
image features,7,10,0.75,0.1,50,"['image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.566502528508313,36.20917465033772,4.567764274728505,36.21917941634104
image features,7,10,0.75,0.1,50,"['image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4.570977240033615,36.24465598646269,4.599663593199975,36.47211872526496
image features,7,10,0.75,0.1,50,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4.573809185094582,36.26711133224922,4.568235777540294,36.22291810422168
image features,7,10,0.75,0.1,50,"['image_emotions_angry', 'image_emotions_surprise', 'category_id']",4.578335531037693,36.30300209323288,4.560000533070268,36.1576183691527
image features,7,10,0.75,0.1,50,"['image_emotions_surprise', 'category_id']",4.576022630523258,36.28466240806831,4.597469683173695,36.454722551538396
image features,7,10,0.75,0.1,50,['category_id'],4.578421343914406,36.30368252939178,4.561080049028067,36.16617817649098
image features,7,10,0.75,0.1,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.564374949757297,36.19230443728145,4.579673057236094,36.31360774151949
image features,7,10,0.75,0.1,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.564748601882907,36.19526723758436,4.5555158861504355,36.12205825229049
image features,7,10,0.75,0.1,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.563223564565922,36.18317475713258,4.581316402668547,36.326638322670604
image features,7,10,0.75,0.1,100,"['image_amount_of_faces', 'image_text', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.5634305091722105,36.184815683277975,4.556916506993173,36.13316419702543
image features,7,10,0.75,0.1,100,"['image_amount_of_faces', 'image_text', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.566256109626756,36.207220720768255,4.5930621473669095,36.41977387192875
image features,7,10,0.75,0.1,100,"['image_text', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4.566323673727195,36.20775645688088,4.564878024456305,36.196293468169934
image features,7,10,0.75,0.1,100,"['image_text', 'image_emotions_fear', 'category_id']",4.572289610017224,36.25506216354147,4.554244660099982,36.111978317856305
image features,7,10,0.75,0.1,100,"['image_text', 'category_id']",4.579552123667524,36.312648822811326,4.576601909011956,36.28925568176903
image features,7,10,0.75,0.1,100,['category_id'],4.578228086943843,36.302150136634786,4.564092964909546,36.190068494448354
image features,7,50,0.25,0.01,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.547745037617622,59.8483448935243,7.531158379377311,59.716824281997326
image features,7,50,0.25,0.01,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.537534274133679,59.767380672877266,7.587236536840893,60.16148489151007
image features,7,50,0.25,0.01,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.545889005125252,59.83362785258249,7.557011169093858,59.921818842320214
image features,7,50,0.25,0.01,5,"['image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.546974643951281,59.84223620998807,7.5527016015320845,59.88764698244769
image features,7,50,0.25,0.01,5,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.549832217886814,59.86489477484422,7.52857213208042,59.69631714782244
image features,7,50,0.25,0.01,5,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",7.540973503294284,59.794651357293056,7.573034526166266,60.048872869137774
image features,7,50,0.25,0.01,5,"['image_emotions_angry', 'image_emotions_surprise', 'category_id']",7.546350743218369,59.8372891130662,7.538973845435472,59.778795467539666
image features,7,50,0.25,0.01,5,"['image_emotions_angry', 'category_id']",7.539088565243809,59.77970511547043,7.573582574833179,60.05321851217054
image features,7,50,0.25,0.01,5,['category_id'],7.541445872033613,59.7983969113741,7.539597403627814,59.78373984835413
image features,7,50,0.25,0.01,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.555080565406472,59.906510503901316,7.495642919787601,59.435211500433645
image features,7,50,0.25,0.01,10,"['image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.548358020317301,59.853205418070544,7.5266229255969765,59.680861302227704
image features,7,50,0.25,0.01,10,"['image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.550810612016339,59.872652756733345,7.531162851177715,59.71685974025029
image features,7,50,0.25,0.01,10,"['image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.5510683467474875,59.87469641308421,7.53095372514244,59.715201516897096
image features,7,50,0.25,0.01,10,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.548619528122556,59.855278992263,7.539868477064156,59.78588927131805
image features,7,50,0.25,0.01,10,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",7.541907319182141,59.80205586487049,7.572855736980206,60.04745519580393
image features,7,50,0.25,0.01,10,"['image_emotions_angry', 'image_emotions_surprise', 'category_id']",7.548643786617036,59.85547134517596,7.532661086625933,59.72873970060796
image features,7,50,0.25,0.01,10,"['image_emotions_angry', 'category_id']",7.551911942628754,59.88138553904186,7.5031364454047536,59.49462992320343
image features,7,50,0.25,0.01,10,['category_id'],7.54371927340833,59.816423395956896,7.533300085559347,59.7338065157114
image features,7,50,0.25,0.01,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.547141931246838,59.84356268136606,7.534961112552135,59.746977299282705
image features,7,50,0.25,0.01,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.540291953940758,59.78924714708611,7.570375081557658,60.02778533142048
image features,7,50,0.25,0.01,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.542146958332884,59.80395603591126,7.570715770424851,60.03048675611402
image features,7,50,0.25,0.01,20,"['image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.548176671812964,59.85176745113083,7.547751104263418,59.84839299778699
image features,7,50,0.25,0.01,20,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.5491199419554365,59.859246924342116,7.533118205445775,59.73236433348186
image features,7,50,0.25,0.01,20,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",7.550084067230369,59.86689176418331,7.523225371535704,59.65392107223318
image features,7,50,0.25,0.01,20,"['image_emotions_angry', 'image_emotions_surprise', 'category_id']",7.546267189974224,59.83662659421486,7.536714826420119,59.760883025018344
image features,7,50,0.25,0.01,20,"['image_emotions_angry', 'category_id']",7.542953818219024,59.81035387109326,7.54985055997266,59.865040214770225
image features,7,50,0.25,0.01,20,['category_id'],7.54428635852161,59.820919984709484,7.535575811755019,59.751851434500125
image features,7,50,0.25,0.01,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.546821020804459,59.84101808576305,7.539515739338244,59.78309230759284
image features,7,50,0.25,0.01,30,"['image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.54024409324726,59.788867645224684,7.574183975729141,60.05798720110497
image features,7,50,0.25,0.01,30,"['image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.55075354182637,59.872200229999144,7.53241146123062,59.726760345624655
image features,7,50,0.25,0.01,30,"['image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.547153169793955,59.843651795192855,7.557608909431771,59.926558505586776
image features,7,50,0.25,0.01,30,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.540525848303486,59.79110176597153,7.590514697643292,60.18747841637619
image features,7,50,0.25,0.01,30,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",7.53989640779917,59.78611074253282,7.5852226447015045,60.145516133856525
image features,7,50,0.25,0.01,30,"['image_emotions_angry', 'image_emotions_surprise', 'category_id']",7.541480906729445,59.79867471203495,7.572116724110588,60.04159534006141
image features,7,50,0.25,0.01,30,"['image_emotions_angry', 'category_id']",7.544018659344416,59.81879731726317,7.550141686035412,59.86734864105174
image features,7,50,0.25,0.01,30,['category_id'],7.538883125416761,59.77807612117309,7.568423623341775,60.012311631160685
image features,7,50,0.25,0.01,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.545888444333837,59.833623405898365,7.5395978530612595,59.78374341204735
image features,7,50,0.25,0.01,50,"['image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.546553009218531,59.83889294113373,7.536736493873574,59.761054832786215
image features,7,50,0.25,0.01,50,"['image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.548538953521243,59.85464009196828,7.544615489182036,59.82352976089853
image features,7,50,0.25,0.01,50,"['image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.546691192503635,59.83998863804244,7.558871395292239,59.93656913642074
image features,7,50,0.25,0.01,50,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.543710329052592,59.81635247346489,7.569269949366152,60.01902240524578
image features,7,50,0.25,0.01,50,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",7.544914411242081,59.82590000399189,7.556044498411671,59.914153819177855
image features,7,50,0.25,0.01,50,"['image_emotions_angry', 'image_emotions_surprise', 'category_id']",7.542843245111048,59.80947710359926,7.5602964680458955,59.94786896772587
image features,7,50,0.25,0.01,50,"['image_emotions_angry', 'category_id']",7.5490505180689205,59.85869644142525,7.518460012442853,59.616135103959344
image features,7,50,0.25,0.01,50,['category_id'],7.533701627177139,59.736990460202236,7.586226769764672,60.153478144072444
image features,7,50,0.25,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.545337776205097,59.829256992363405,7.551013685034211,59.8742629838875
image features,7,50,0.25,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.5496612637603775,59.86353922805919,7.524688447334275,59.66552224113354
image features,7,50,0.25,0.01,100,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.541469669887247,59.798585611726985,7.581853922806592,60.118804522797554
image features,7,50,0.25,0.01,100,"['image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.555041297715819,59.90619913854893,7.503321969248451,59.49610099766717
image features,7,50,0.25,0.01,100,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.550873461305151,59.873151107683775,7.52704451912906,59.68420424438953
image features,7,50,0.25,0.01,100,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",7.548682395808261,59.85577748908795,7.530748624996477,59.71357521603344
image features,7,50,0.25,0.01,100,"['image_emotions_angry', 'image_emotions_surprise', 'category_id']",7.537497207131666,59.76708675744827,7.592914521059466,60.20650733942259
image features,7,50,0.25,0.01,100,"['image_emotions_angry', 'category_id']",7.550031406851581,59.86647420417084,7.514840153817514,59.587432154085526
image features,7,50,0.25,0.01,100,['category_id'],7.540853482960318,59.79369967989728,7.550418008393219,59.86953968429571
image features,7,50,0.25,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.9034264541172814,15.092841946530022,1.9297730186749105,15.301751796365409
image features,7,50,0.25,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.8837555385561122,14.936865329274301,1.9281362624906666,15.28877346334899
image features,7,50,0.25,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.970351137809457,15.62350793107732,1.978676469351648,15.689521993688961
image features,7,50,0.25,0.05,5,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.9885605448640362,15.767895806963098,1.993166499386047,15.804417808358657
image features,7,50,0.25,0.05,5,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.9914888914701183,15.791115549651161,1.9839871358838779,15.731631868976388
image features,7,50,0.25,0.05,5,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_surprise', 'category_id']",1.9790013341656323,15.692097944696076,1.9641832990159058,15.574601278623593
image features,7,50,0.25,0.05,5,"['image_emotions_angry', 'image_emotions_surprise', 'category_id']",1.9745193187773908,15.656558694040859,1.9651450130769352,15.582226999223135
image features,7,50,0.25,0.05,5,"['image_emotions_surprise', 'category_id']",1.970185830778698,15.622197161815656,1.9675133488398682,15.601006247178283
image features,7,50,0.25,0.05,5,['category_id'],1.9615968332009852,15.554092411753397,1.9600268062706427,15.541643195099821
image features,7,50,0.25,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.8939298119666237,15.017540209132921,1.9306546662515267,15.308742645682244
image features,7,50,0.25,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.8839792545982148,14.938639241188287,1.8966085696489976,15.038780886032031
image features,7,50,0.25,0.05,10,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.9715721163633948,15.633189437969707,2.015672549320796,15.982875060421703
image features,7,50,0.25,0.05,10,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.99784036171459,15.841478271216022,2.0118681139542076,15.952708545944875
image features,7,50,0.25,0.05,10,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.9826277025644181,15.720852512525251,1.987352103585302,15.758313711903872
image features,7,50,0.25,0.05,10,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.976499429125325,15.672259585689925,1.9974753356348331,15.838583869430119
image features,7,50,0.25,0.05,10,"['image_emotions_angry', 'image_emotions_happy', 'category_id']",1.9737795574538974,15.650692903582032,1.9813610695315735,15.710808997511776
image features,7,50,0.25,0.05,10,"['image_emotions_angry', 'category_id']",1.9647658893651978,15.579220813064978,1.9766798675814732,15.67369033658331
image features,7,50,0.25,0.05,10,['category_id'],1.9612368969133707,15.551238368463185,1.993898141308176,15.810219217637309
image features,7,50,0.25,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.9028151751945257,15.087994931744428,1.9013300524214636,15.07621894573954
image features,7,50,0.25,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.8740289735792355,14.85974046450156,1.928400697102989,15.290870245076668
image features,7,50,0.25,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.9699498556220163,15.620326043687923,1.9868747742462542,15.754528823732803
image features,7,50,0.25,0.05,20,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.9798891968968957,15.699138075847024,2.0074716580628387,15.917847722323456
image features,7,50,0.25,0.05,20,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.9815121919671348,15.71200729284363,2.0165328427641196,15.989696586380658
image features,7,50,0.25,0.05,20,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.977471007506419,15.67996352345584,1.9986270339989665,15.84771603282017
image features,7,50,0.25,0.05,20,"['image_emotions_angry', 'image_emotions_surprise', 'category_id']",1.970615324707211,15.625602748601539,1.9791176546158558,15.693020284598715
image features,7,50,0.25,0.05,20,"['image_emotions_angry', 'category_id']",1.9671562093861419,15.598174380826789,1.9448594659258183,15.421376782873336
image features,7,50,0.25,0.05,20,['category_id'],1.9584779658833649,15.529361972930706,1.9809487019143086,15.707539210408742
image features,7,50,0.25,0.05,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.894228154413107,15.019905856295686,1.9325094064919484,15.323449439968938
image features,7,50,0.25,0.05,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.8870131360292686,14.962695801306152,1.8809293675020415,14.91445576732843
image features,7,50,0.25,0.05,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.9783784994887939,15.68715930085407,1.9634367886424495,15.568681972913803
image features,7,50,0.25,0.05,30,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.9821675046635634,15.717203464690122,1.9955566216223581,15.823369807826511
image features,7,50,0.25,0.05,30,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.9881834572565915,15.764905765689454,1.9935543209079907,15.807492962074997
image features,7,50,0.25,0.05,30,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.9713434091137634,15.631375949267138,1.997412350041778,15.838084437682266
image features,7,50,0.25,0.05,30,"['image_emotions_angry', 'image_emotions_surprise', 'category_id']",1.9649658200958964,15.580806124077212,1.9835550337752408,15.728205601144337
image features,7,50,0.25,0.05,30,"['image_emotions_angry', 'category_id']",1.9624819410701486,15.561110698772588,1.9491171430689656,15.455137187979547
image features,7,50,0.25,0.05,30,['category_id'],1.9653768905744924,15.58406562577685,1.9793103410811466,15.694548153647492
image features,7,50,0.25,0.05,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.896080410257404,15.034592951056844,1.904937948897881,15.1048270441298
image features,7,50,0.25,0.05,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.88987028668089,14.985351009816611,1.8977445725988764,15.04778859575269
image features,7,50,0.25,0.05,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1.9721851168172606,15.63805010329425,1.984700326152648,15.737286969535209
image features,7,50,0.25,0.05,50,"['image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.9817271168931432,15.713711497348932,1.9915196658702534,15.791359569143607
image features,7,50,0.25,0.05,50,"['image_amount_of_faces', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.983524781321832,15.727965720324772,1.9925522851185142,15.799547518339768
image features,7,50,0.25,0.05,50,"['image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",1.9751580558701087,15.66162343293052,1.9994387525725776,15.85415239399928
