model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
total_features,3,10,0.5,0.01,10,"['title_capitals_count', 'title_non_letter_ratio', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.09149732480838,87.94782467774759,11.137933748676168,88.31603307607188
total_features,3,10,0.5,0.01,10,"['title_capitals_count', 'title_non_letter_ratio', 'image_emotions_fear', 'category_id']",11.101300372761306,88.02555599908534,11.102649878116134,88.03625663371317
total_features,3,10,0.5,0.01,10,"['title_capitals_count', 'title_non_letter_ratio', 'category_id']",11.101888601736372,88.03022024388967,11.101840766529971,88.02984094412312
total_features,3,10,0.5,0.01,10,"['title_non_letter_ratio', 'category_id']",11.09862556083091,88.00434660924272,11.113066127363012,88.11885021289702
total_features,3,10,0.5,0.01,10,['title_non_letter_ratio'],11.090600808978623,87.9407159335711,11.140715270954164,88.33808860441748
total_features,3,10,0.5,0.01,20,"['title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.106901166951163,88.06996638399919,11.082619586863824,87.8774304183056
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.099739478597337,88.01317919888848,11.107595497486562,88.07547194004879
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.091630270705274,87.94887884582691,11.134785182801387,88.2910671484399
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.09965733377861,88.0125278478667,11.108464794283805,88.0823648563141
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.095381770155917,87.97862561547413,11.121698644321631,88.18730004124491
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.098705674813543,88.0049818571531,11.110486844518245,88.09839830196175
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.095251938632275,87.97759614219883,11.123935596551043,88.20503750957074
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.095930205345908,87.98297432336487,11.120808765010368,88.18024392002346
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.09800318359966,87.99941159262463,11.114444291311738,88.12977809015202
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.105130783909146,88.05592848335945,11.090388279222926,87.93903072109298
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.096537127080085,87.98778678868919,11.118829295123028,88.16454810677945
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.101128391825805,88.02419231042181,11.103542618122065,88.0433354382447
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.096792943965077,87.98981523785994,11.117636687858456,88.15509156439003
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_happy', 'category_id']",11.097560496070797,87.99590138980571,11.116541053960903,88.14640395305037
total_features,3,10,0.5,0.01,20,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",11.102994908839591,88.03899248629342,11.096582645586002,87.98814771863947
total_features,3,10,0.5,0.01,20,"['title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",11.097894458334487,87.99854947723303,11.11400613313916,88.126303801964
total_features,3,10,0.5,0.01,20,"['title_capitals_ratio', 'title_non_letter_ratio']",11.094925516636334,87.97500784382672,11.12434818966732,88.20830908472338
total_features,3,10,0.5,0.01,20,['title_capitals_ratio'],11.093317450012028,87.96225699897657,11.13043966480636,88.25661022674855
total_features,3,10,0.5,0.01,30,"['title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.093916197336336,87.9670046469417,11.127479445459182,88.23313775549158
total_features,3,10,0.5,0.01,30,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.112660549738424,88.11563426569205,11.063443402162664,87.72537667112454
total_features,3,10,0.5,0.01,30,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.098980037043681,88.0071573579541,11.110040856038658,88.0948619249098
total_features,3,10,0.5,0.01,30,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.100315958070551,88.01775027835194,11.105552931497892,88.0592758188035
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.09819938137114,88.0009673038783,11.115396085114268,88.13732515003248
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.098790136942096,88.00565158282282,11.112138393813638,88.1114939340143
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.09620169390947,87.9851270379976,11.12034750640163,88.17658646151588
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.09519980112489,87.9771827281913,11.125030318090348,88.21371788654693
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.088842881246489,87.92677679483677,11.145906546511092,88.37925179268363
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_non_letter_ratio', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.106649765083475,88.0679729428311,11.085549505577356,87.90066262670737
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_non_letter_ratio', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.111903424694503,88.10963079306147,11.067587379806742,87.75823551863964
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_non_letter_ratio', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.101097651897806,88.02394856426933,11.105493423472204,88.05880396173526
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_non_letter_ratio', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.10893814437149,88.08611819180199,11.077886610695119,87.83990122399581
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_non_letter_ratio', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.094800162141022,87.97401387025819,11.126451683385971,88.22498832030008
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_non_letter_ratio', 'image_emotions_happy', 'category_id']",11.098146209015885,88.00054568425014,11.112277565941689,88.11259747175673
total_features,3,10,0.5,0.01,30,"['title_capitals_count', 'title_non_letter_ratio', 'category_id']",11.097752209615486,87.99742154427385,11.116678010659186,88.14748992398253
total_features,3,10,0.5,0.01,30,"['title_non_letter_ratio', 'category_id']",11.106873588048746,88.0697477025711,11.083351019638297,87.88323016918945
total_features,3,10,0.5,0.01,30,['title_non_letter_ratio'],11.103197461616052,88.04059858829665,11.098263387096063,88.00147482455915
total_features,3,10,0.5,0.01,50,"['title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.096906813297126,87.99071814210794,11.117369948724715,88.15297650941757
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.110656519881513,88.09974370904824,11.06991230830841,87.77667057733956
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.10025402259727,88.01725917332023,11.105418867049636,88.05821278139338
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.098781353350669,88.00558193507949,11.110541956334643,88.09883530016174
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.113562348248095,88.1227848978295,11.060590158439979,87.70275244183097
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.104171724602494,88.04832381310736,11.092622342860928,87.95674528490706
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.092654330509108,87.95699892460885,11.133133976954205,88.27797423969167
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.107872063115773,88.07766491226502,11.081359066106069,87.86743536936322
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.107786790820308,88.07698876253772,11.081184550395594,87.86605158170508
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.109714076906972,88.09227079470075,11.074300264460387,87.81146400396598
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.097679562954148,87.99684550700425,11.113852045800343,88.12508199702076
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.08986910779472,87.93491405438799,11.14159619671715,88.34507373025652
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.097687028071167,87.99690470016668,11.11447420751508,88.13001530474348
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_happy', 'category_id']",11.101078087261898,88.02379343037546,11.105580130305148,88.05949148634252
total_features,3,10,0.5,0.01,50,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",11.087197225966053,87.91372789820494,11.151199193822729,88.42121878814093
total_features,3,10,0.5,0.01,50,"['title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",11.10380030148485,88.0453786872803,11.093880560393947,87.96672207088642
total_features,3,10,0.5,0.01,50,"['title_capitals_ratio', 'title_non_letter_ratio']",11.097975935272633,87.99919553242842,11.115277124204477,88.13638187313025
total_features,3,10,0.5,0.01,50,['title_capitals_ratio'],11.10899391124525,88.0865603841492,11.07562470678466,87.82196590627184
total_features,3,10,0.5,0.01,100,"['title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.103423810798741,88.04239337917583,11.09557221616832,87.9801357192968
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.104613190804864,88.05182433166047,11.09033400150573,87.9386003367169
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.095490097606497,87.97948457647392,11.122710589327772,88.19532405814518
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.098138522030778,88.00048473182878,11.112782767277933,88.11660336539272
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.093282290766856,87.96197821072647,11.129621116891657,88.25011971366592
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.106195597953308,88.0643717147941,11.085651636613543,87.90147245447018
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.103534181079018,88.04326853838789,11.09620652840292,87.98516537215303
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.091037627247301,87.94417959725732,11.137839607383896,88.31528660139627
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.102194274818029,88.03264401786778,11.099710064899003,88.01294596881066
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.100656617944502,88.02045147314932,11.104225461735693,88.04874991103001
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.096623087933004,87.98846839819603,11.118388177786407,88.16105035448798
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.095466365090115,87.9792963941998,11.123798599723623,88.20395122044255
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",11.107756076719093,88.07674522117361,11.079976714559436,87.85647428738248
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_emotions_happy', 'category_id']",11.112711801663439,88.11604065765012,11.065092371680006,87.73845184733955
total_features,3,10,0.5,0.01,100,"['title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",11.105556622539117,88.05930508618168,11.087841693176763,87.91883807292692
total_features,3,10,0.5,0.01,100,"['title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",11.101703210466969,88.02875022064748,11.101451647417532,88.02675550142072
total_features,3,10,0.5,0.01,100,"['title_capitals_ratio', 'title_non_letter_ratio']",11.102807044140077,88.0375028504785,11.098763686268997,88.005441847465
total_features,3,10,0.5,0.01,100,['title_capitals_ratio'],11.11206900825072,88.1109437549768,11.06571099226181,87.74335707635213
total_features,3,10,0.5,0.05,5,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.473344522865013,59.258400791679634,7.42622209041051,58.88475282454466
total_features,3,10,0.5,0.05,5,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.466420160482876,59.2034954357159,7.465806271320914,59.19862772355705
total_features,3,10,0.5,0.05,5,"['title_sentiment', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.4626906633900685,59.173923129394296,7.487294927827194,59.36901775653732
total_features,3,10,0.5,0.05,5,"['title_sentiment', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.473553388022144,59.260056946451414,7.429998738989132,58.91469900920624
total_features,3,10,0.5,0.05,5,"['title_sentiment', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.467469073265545,59.211812581256396,7.466876226455409,59.207111720246225
total_features,3,10,0.5,0.05,5,"['title_sentiment', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.469419617399498,59.22727903348511,7.450098705686621,59.07407770221511
total_features,3,10,0.5,0.05,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.4604185604786295,59.155906940718125,7.504717989854886,59.5071704657422
total_features,3,10,0.5,0.05,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.469514916994124,59.22803469268915,7.4560703931621495,59.12142901175862
total_features,3,10,0.5,0.05,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.461985364980152,59.16833060576253,7.491358383618423,59.40123812201615
total_features,3,10,0.5,0.05,5,"['title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.461435656800878,59.16397180395616,7.497280019840778,59.448192560090455
total_features,3,10,0.5,0.05,5,"['title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.462163963913157,59.169746770522565,7.49712876308668,59.44699319970644
total_features,3,10,0.5,0.05,5,"['title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",7.458855881964182,59.14351599186861,7.51503733782412,59.588995685494716
total_features,3,10,0.5,0.05,5,"['title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",7.474310026387829,59.26605656006362,7.429358498622266,58.90962235040285
total_features,3,10,0.5,0.05,5,"['title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'image_emotions_angry', 'category_id']",7.470392137869652,59.23499044135908,7.454279537034762,59.10722877385546
total_features,3,10,0.5,0.05,5,"['title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'category_id']",7.469244025290477,59.22588671073853,7.4556592007307465,59.118168543058424
total_features,3,10,0.5,0.05,5,"['title_capitals_ratio', 'title_non_letter_ratio', 'category_id']",7.461970826015717,59.168215321932244,7.496458386730883,59.441677583565436
total_features,3,10,0.5,0.05,5,"['title_capitals_ratio', 'title_non_letter_ratio']",7.4760334236141395,59.2797218960116,7.43813697457078,58.97922953156592
total_features,3,10,0.5,0.05,5,['title_capitals_ratio'],7.475404876453669,59.27473795616543,7.44681783185837,59.04806266494945
