model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
all features,7,50,0.5,0.1,20,"['title_sentiment', 'image_emotions_angry', 'image_emotions_happy']",4374998.901955834,312.12505845751514,4809395.3841905575,343.1161582154233
all features,7,50,0.5,0.1,20,"['image_emotions_angry', 'image_emotions_happy']",5059032.710641639,360.9260061394739,5267672.2686312115,375.81095484310276
all features,7,50,0.5,0.1,20,['image_emotions_angry'],5297357.920453338,377.92881498843644,4822475.797954954,344.0493527149775
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1881523.41890598,134.23331531641634,2575507.0556136346,183.7441124686398
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1964363.7948142656,140.14338701071028,2287209.1492099045,163.1761071031491
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1930457.6182707974,137.72442244114896,2400547.760496994,171.26201100078475
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1872914.0079010578,133.6190950678136,2545433.300452932,181.59856391013045
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2004639.036318884,143.016739071073,2316049.9174628654,165.23369081428805
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2039441.0933263393,145.49961834060556,2387704.30782244,170.34572198982082
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1953448.0790583852,139.3646283196197,2484427.7926136334,177.24625477193638
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1897085.3690691297,135.34354979035294,2830051.017312582,201.90401392364902
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2046381.3219425974,145.99475429631738,2291032.6936700246,163.44888980889937
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",2178219.4436572134,155.40046670202963,2127770.417015178,151.80128742389758
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",2128539.4805501653,151.85615463785462,2283529.639680404,162.91360026538123
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2113006.3928721426,150.7479792969737,2578559.805855328,183.9619044884775
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2081208.116240928,148.47939839563242,2580787.0477053355,184.1208023552454
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2269049.3687224844,161.88053591027915,2958117.952845823,211.0406790144489
all features,7,50,0.5,0.1,30,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry']",2189278.7704816535,156.18947102155894,2732088.5834053806,194.91509093300402
all features,7,50,0.5,0.1,30,"['title_sentiment', 'image_text', 'image_emotions_angry']",4238545.579347034,302.3900842894179,3923332.008423425,279.90183767359576
all features,7,50,0.5,0.1,30,"['image_text', 'image_emotions_angry']",4461126.254359263,318.2696325491094,4781172.835156972,341.1026800490654
all features,7,50,0.5,0.1,30,['image_emotions_angry'],5243840.617176621,374.1107359927443,4986135.401748807,355.7253015657198
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2099283.3858326464,149.76894033710087,1994457.2576336039,142.2903415705105
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1927781.6161175144,137.53350871814152,2476142.42005226,176.65515236185237
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2063279.1946216032,147.20029734122753,2041020.1920965258,145.61227580795585
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1883358.348066625,134.3642244627651,2663008.2522453615,189.98670057570672
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2007449.222505415,143.21722587059094,2230634.8332222058,159.1399319907484
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2060475.513838519,147.0002746559818,2069120.8219934271,147.61705591095023
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2016115.8916815121,143.83553108251039,2257207.7178921574,161.03571833649713
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2139356.6447777585,152.62788237825993,2011112.1132963267,143.47854707954613
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2135518.633285998,152.3540675526857,1957293.933625604,139.63900269285114
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",2115291.9907599892,150.91104045203718,2424827.3542099823,172.99418734569844
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy']",2109351.0411264566,150.48719594528075,2435194.0642679636,173.73377838454715
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",2218463.5936999326,158.2716006076956,2450013.6037056446,174.791047132942
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2199008.807150222,156.88363994183294,2347550.4504003176,167.48102982051034
all features,7,50,0.5,0.1,50,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",2375418.6758167343,169.46922951658746,2556348.498426341,182.37728566112395
all features,7,50,0.5,0.1,50,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3037649.368811645,216.71467994881343,3391744.4362031287,241.97684482836937
all features,7,50,0.5,0.1,50,"['title_sentiment', 'image_emotions_angry', 'image_emotions_happy']",4696536.263236101,335.0644625430825,3865288.0497344127,275.7608140059523
all features,7,50,0.5,0.1,50,"['image_emotions_angry', 'image_emotions_happy']",5070264.404171982,361.727307597668,5159359.312070461,368.08359566979715
all features,7,50,0.5,0.1,50,['image_emotions_angry'],5269276.730725665,375.925421803266,4871749.012137623,347.5646461360295
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1959147.087909114,139.7712120721067,2315951.09075399,165.2266402314248
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2021848.49285,144.2445114079747,2222588.1230151867,158.56585644237887
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2028178.4866838392,144.69611145170035,2092838.3184085183,149.3091306110643
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1910747.0183339438,136.3182113093535,2629293.433756764,187.58138804250046
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1996889.812174655,142.4638870376847,2445194.3622222226,174.44722852556782
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",1869046.094077859,133.34314692354437,2745688.8002478736,195.88536968555417
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2067545.1461050273,147.5046426418733,2165711.26295821,154.50809696220452
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2123453.808285554,151.49332808898896,1972729.5815107,140.74022639745854
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2006761.9160340119,143.16819144169793,2420775.7562795454,172.7051346466638
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2068151.8711357445,147.5479281580355,3035225.807681216,216.54177609752958
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",2188534.090139122,156.13634337498038,2586994.0442548566,184.56362741744115
all features,7,50,0.5,0.1,100,"['title_sentiment', 'title_word_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",2510520.197068717,179.10776227133235,2707532.1897642934,193.163166881708
all features,7,50,0.5,0.1,100,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",2365113.939646674,168.73405987390905,3193359.026257016,227.82345666434793
all features,7,50,0.5,0.1,100,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3115563.9225934613,222.27332926480952,3120802.6218499346,222.64707320127934
all features,7,50,0.5,0.1,100,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3121575.9479020424,222.70224451551965,3002374.6255609468,214.19807787737608
all features,7,50,0.5,0.1,100,"['title_sentiment', 'image_emotions_angry', 'image_emotions_happy']",4429546.26777342,316.0166250901161,4739347.2920935005,338.1187249975871
all features,7,50,0.5,0.1,100,"['image_emotions_angry', 'image_emotions_happy']",5126508.434139021,365.73991915135326,5068959.9871779,361.63424672161875
all features,7,50,0.5,0.1,100,['image_emotions_angry'],5275636.403217568,376.37913920818204,4811282.811682885,343.25081274439094
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3997691.964766037,285.2068917411432,3913212.5147914,279.17988376863735
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4031879.704083251,287.64594381225237,3646910.9969581845,260.1811642983629
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3980367.2203205773,283.9708944314334,3806576.816766023,271.57218506385607
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3857011.9366717674,275.17037219525275,4253331.958240572,303.4449872688123
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3982744.031100574,284.14046297768317,3807339.2729080585,271.6265808873151
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3869127.3441196997,276.0347203568562,4272963.007987618,304.8455230602933
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3856512.0004775394,275.13470530313566,4215773.503016987,300.765458588932
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3797915.7524189274,270.9542797166266,4605890.925299007,328.5975623137206
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3970803.092403289,283.28856192068827,4141054.7815001253,295.4348091775927
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3985072.6645952053,284.3065944172392,4135305.4789334782,295.02463732614314
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3877740.483075498,276.64920656824233,4323370.629365153,308.44174836726046
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3922046.1875186246,279.810103496269,4429911.1551999785,316.0426572130715
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy']",3962551.6397386775,282.69987945401385,4338491.570045145,309.5205199508523
all features,7,50,0.75,0.01,5,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4180459.887793835,298.24608327870163,3891703.3822080013,277.64536012293706
all features,7,50,0.75,0.01,5,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4074918.9004036216,290.71648439260645,4425703.780624606,315.74249095824024
all features,7,50,0.75,0.01,5,"['title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy']",4338658.669959247,309.5324413413774,4797995.9656977365,342.3028907739474
all features,7,50,0.75,0.01,5,"['image_emotions_angry', 'image_emotions_happy']",5303559.714882395,378.3712689163324,5219434.233595856,372.36951409244233
all features,7,50,0.75,0.01,5,['image_emotions_angry'],5338304.732764119,380.8500788498829,5163170.69648633,368.35551084286726
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3914476.553626646,279.2700639502066,3962714.021200655,282.7114642165356
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3952021.827813463,281.9486522568516,3926138.1447785166,280.10203554644124
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3793401.3334311848,270.6322080265466,4608364.554518615,328.7740381671035
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3881988.720639232,276.9522881066923,4167193.0476769153,297.2995885846827
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",4062970.1320447656,289.86402474493985,3497652.7544814097,249.53265016102162
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3841113.149423903,274.03610679076894,4515051.086491569,322.11678583046984
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",4015094.218255172,286.44841876990665,3743247.3243410774,267.0540761527008
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",4052454.9406340006,289.11384061750846,3713138.124280732,264.9059988526716
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3914828.909714108,279.29520205123504,4258726.719607012,303.8298651269786
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_length', 'title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3782966.1527673756,269.887732096907,4796752.658700892,342.2141896616118
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3944010.354004383,281.3770905748882,4277071.424531217,305.1386293633064
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",4063498.7579118228,289.9017384411841,3640495.106391844,259.72343613363563
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4117777.5937739746,293.7741473711398,3792551.754847359,270.57159663644495
all features,7,50,0.75,0.01,10,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4061684.4564998155,289.7723009380046,4331206.497226524,309.00078181369236
all features,7,50,0.75,0.01,10,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4190360.4713112456,298.95241950378136,3936108.4495619726,280.81334588802423
all features,7,50,0.75,0.01,10,"['title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy']",4512274.693648694,321.9187099456974,4340641.960829149,309.6739350405941
all features,7,50,0.75,0.01,10,"['image_emotions_angry', 'image_emotions_happy']",5274815.25648043,376.3205562281459,5320327.200209659,379.5675097509571
all features,7,50,0.75,0.01,10,['image_emotions_angry'],5278271.030968146,376.56710116179426,5316908.223430621,379.32359007213273
all features,7,50,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4013150.4584358465,286.30974533002006,3673424.0378945055,262.07268121930116
all features,7,50,0.75,0.01,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3967465.428680106,283.05044335013406,3742307.449212883,266.98702274631046
